click_date,mda_idx,total_conv,extreme_cnt,fraud_loss
2025-08-12,652,2,0,0
2025-08-12,674,57,0,0
2025-08-12,675,21,0,0
2025-08-12,677,6,0,0
2025-08-12,682,58,0,0
2025-08-12,683,80,0,0
2025-08-12,687,65,0,0
2025-08-12,688,57,0,0
2025-08-12,700,62,0,0
2025-08-12,701,40,0,0
2025-08-12,702,70,0,0
2025-08-12,703,42,0,0
2025-08-12,714,1,0,0
2025-08-12,739,47,0,0
2025-08-12,740,40,0,0
2025-08-12,757,2,0,0
2025-08-12,761,3,3,450
2025-08-12,772,2,0,0
2025-08-12,790,14,0,0
2025-08-12,794,23,0,0
2025-08-12,795,46,0,0
2025-08-12,798,1,0,0
2025-08-12,799,23,0,0
2025-08-12,801,23,0,0
2025-08-12,804,38,0,0
2025-08-12,805,7,0,0
2025-08-12,806,61,0,0
2025-08-12,807,47,0,0
2025-08-12,808,67,0,0
2025-08-12,817,19,8,46
2025-08-12,818,5,2,10
2025-08-12,824,2,0,0
2025-08-12,845,1,0,0
2025-08-12,850,4,0,0
2025-08-12,851,11,0,0
2025-08-12,854,18,1,7
2025-08-12,990,5,5,35
2025-08-12,1010,2,2,14
2025-08-12,1012,6,6,42
2025-08-12,1013,3,3,21
2025-08-12,1019,1,0,0
2025-08-12,1020,8,0,0
2025-08-12,1021,3,0,0
2025-08-12,1022,4,0,0
2025-08-12,1027,29,0,0
2025-08-12,1037,1,0,0
2025-08-12,1045,80,0,0
2025-08-12,1046,2,0,0
2025-08-12,1048,52,0,0
2025-08-13,18,5,0,0
2025-08-13,30,1,0,0
2025-08-13,32,1,0,0
2025-08-13,54,2,0,0
2025-08-13,87,10,0,0
2025-08-13,270,13,13,56
2025-08-13,281,2,0,0
2025-08-13,290,1,0,0
2025-08-13,294,2,2,360
2025-08-13,303,1,0,0
2025-08-13,324,2,0,0
2025-08-13,337,2,2,60
2025-08-13,340,1,0,0
2025-08-13,341,10,0,0
2025-08-13,343,1,0,0
2025-08-13,344,2,0,0
2025-08-13,356,6,0,0
2025-08-13,371,6,6,64
2025-08-13,375,1,0,0
2025-08-13,385,4,3,3000
2025-08-13,389,2,0,0
2025-08-13,397,9,0,0
2025-08-13,398,3,0,0
2025-08-13,401,3,0,0
2025-08-13,458,10,8,1440
2025-08-13,482,35,35,2148
2025-08-13,496,3,0,0
2025-08-13,540,8,0,0
2025-08-13,562,28,28,5500
2025-08-13,578,3,0,0
2025-08-13,579,11,0,0
2025-08-13,582,2,0,0
2025-08-13,583,18,0,0
2025-08-13,621,1,0,0
2025-08-13,634,2,2,21
2025-08-13,637,1,0,0
2025-08-13,638,41,0,0
2025-08-13,639,41,0,0
2025-08-13,643,5,0,0
2025-08-13,645,2,2,14
2025-08-13,646,19,0,0
2025-08-13,651,2,0,0
2025-08-13,652,2,0,0
2025-08-13,654,1,0,0
2025-08-13,655,3,0,0
2025-08-13,667,7,0,0
2025-08-13,674,2,0,0
2025-08-13,675,7,0,0
2025-08-13,678,26,0,0
2025-08-13,682,1,0,0
2025-08-13,683,1,0,0
2025-08-13,686,2,0,0
2025-08-13,687,27,0,0
2025-08-13,688,37,0,0
2025-08-13,700,26,0,0
2025-08-13,701,6,0,0
2025-08-13,703,52,0,0
2025-08-13,714,1,0,0
2025-08-13,740,38,0,0
2025-08-13,756,16,0,0
2025-08-13,757,12,0,0
2025-08-13,761,1,1,350
2025-08-13,772,4,1,120
2025-08-13,785,1,0,0
2025-08-13,790,17,0,0
2025-08-13,795,3,0,0
2025-08-13,796,3,0,0
2025-08-13,801,3,0,0
2025-08-13,804,44,0,0
2025-08-13,805,12,0,0
2025-08-13,806,2,0,0
2025-08-13,807,1,0,0
2025-08-13,817,5,5,35
2025-08-13,818,1,1,5
2025-08-13,824,6,0,0
2025-08-13,845,1,0,0
2025-08-13,850,10,0,0
2025-08-13,854,12,1,7
2025-08-13,990,21,21,147
2025-08-13,997,6,6,42
2025-08-13,1010,24,24,168
2025-08-13,1012,9,9,63
2025-08-13,1013,19,19,133
2025-08-13,1019,2,0,0
2025-08-13,1020,5,0,0
2025-08-13,1021,3,0,0
2025-08-13,1022,5,0,0
2025-08-13,1027,7,0,0
2025-08-13,1030,7,0,0
2025-08-13,1032,8,0,0
2025-08-13,1037,1,0,0
2025-08-13,1046,5,0,0
2025-08-13,1047,2,0,0
2025-08-13,1048,25,0,0
2025-08-14,18,1,0,0
2025-08-14,30,2,0,0
2025-08-14,32,43,0,0
2025-08-14,54,5,2,240
2025-08-14,270,1,1,7
2025-08-14,291,2,0,0
2025-08-14,303,2,0,0
2025-08-14,324,1,0,0
2025-08-14,337,1,1,30
2025-08-14,340,4,0,0
2025-08-14,341,13,0,0
2025-08-14,342,1,0,0
2025-08-14,344,1,0,0
2025-08-14,356,18,0,0
2025-08-14,371,9,9,95
2025-08-14,374,1,0,0
2025-08-14,375,12,0,0
2025-08-14,385,5,4,4000
2025-08-14,397,11,0,0
2025-08-14,401,1,0,0
2025-08-14,437,1,0,0
2025-08-14,458,1,1,180
2025-08-14,540,5,3,480
2025-08-14,562,19,19,3800
2025-08-14,578,3,0,0
2025-08-14,579,11,0,0
2025-08-14,582,6,0,0
2025-08-14,583,13,0,0
2025-08-14,621,1,0,0
2025-08-14,634,1,1,12
2025-08-14,643,5,0,0
2025-08-14,646,1,0,0
2025-08-14,651,2,0,0
2025-08-14,652,1,0,0
2025-08-14,654,93,0,0
2025-08-14,667,1,0,0
2025-08-14,674,1,0,0
2025-08-14,675,5,0,0
2025-08-14,678,30,0,0
2025-08-14,682,1,0,0
2025-08-14,684,1,0,0
2025-08-14,686,1,0,0
2025-08-14,701,6,0,0
2025-08-14,702,2,0,0
2025-08-14,711,2,0,0
2025-08-14,725,5,0,0
2025-08-14,739,3,0,0
2025-08-14,756,44,0,0
2025-08-14,757,13,0,0
2025-08-14,758,9,0,0
2025-08-14,761,1,1,350
2025-08-14,772,7,1,120
2025-08-14,785,2,0,0
2025-08-14,790,16,0,0
2025-08-14,794,1,0,0
2025-08-14,795,1,0,0
2025-08-14,798,5,0,0
2025-08-14,799,3,0,0
2025-08-14,801,4,0,0
2025-08-14,805,10,0,0
2025-08-14,806,3,0,0
2025-08-14,807,2,0,0
2025-08-14,808,2,0,0
2025-08-14,818,2,1,5
2025-08-14,824,12,0,0
2025-08-14,845,8,0,0
2025-08-14,850,3,0,0
2025-08-14,854,10,0,0
2025-08-14,978,1,0,0
2025-08-14,1020,5,0,0
2025-08-14,1021,10,0,0
2025-08-14,1022,6,0,0
2025-08-14,1030,9,0,0
2025-08-14,1032,17,0,0
2025-08-14,1046,39,0,0
2025-08-14,1047,2,0,0
2025-08-14,1061,1,0,0
2025-08-15,18,1,0,0
2025-08-15,32,18,0,0
2025-08-15,54,10,0,0
2025-08-15,108,16,0,0
2025-08-15,246,3,0,0
2025-08-15,270,1,1,7
2025-08-15,281,3,0,0
2025-08-15,290,1,0,0
2025-08-15,294,1,1,640
2025-08-15,303,2,0,0
2025-08-15,324,2,0,0
2025-08-15,340,4,0,0
2025-08-15,341,9,0,0
2025-08-15,342,1,0,0
2025-08-15,356,24,0,0
2025-08-15,371,4,4,40
2025-08-15,375,6,0,0
2025-08-15,385,3,3,3000
2025-08-15,397,12,0,0
2025-08-15,398,1,0,0
2025-08-15,401,7,0,0
2025-08-15,442,1,0,0
2025-08-15,458,1,1,120
2025-08-15,496,8,1,120
2025-08-15,540,18,3,480
2025-08-15,578,1,0,0
2025-08-15,579,3,0,0
2025-08-15,583,6,0,0
2025-08-15,621,4,0,0
2025-08-15,630,3,0,0
2025-08-15,634,18,18,208
2025-08-15,643,8,0,0
2025-08-15,651,1,0,0
2025-08-15,655,4,0,0
2025-08-15,667,4,0,0
2025-08-15,671,3,0,0
2025-08-15,674,1,0,0
2025-08-15,675,3,0,0
2025-08-15,678,20,0,0
2025-08-15,682,1,0,0
2025-08-15,684,2,0,0
2025-08-15,711,13,0,0
2025-08-15,716,1,0,0
2025-08-15,718,1,0,0
2025-08-15,725,13,0,0
2025-08-15,756,6,0,0
2025-08-15,757,8,0,0
2025-08-15,758,5,0,0
2025-08-15,760,8,0,0
2025-08-15,761,2,2,360
2025-08-15,772,1,0,0
2025-08-15,794,3,0,0
2025-08-15,795,1,0,0
2025-08-15,796,5,0,0
2025-08-15,797,4,0,0
2025-08-15,798,4,0,0
2025-08-15,801,3,0,0
2025-08-15,805,1,0,0
2025-08-15,806,3,0,0
2025-08-15,807,2,0,0
2025-08-15,812,1,0,0
2025-08-15,818,3,2,10
2025-08-15,824,15,0,0
2025-08-15,825,100,0,0
2025-08-15,826,98,0,0
2025-08-15,827,100,0,0
2025-08-15,828,96,0,0
2025-08-15,849,1,0,0
2025-08-15,850,11,0,0
2025-08-15,854,10,0,0
2025-08-15,1020,4,0,0
2025-08-15,1021,2,0,0
2025-08-15,1025,6,0,0
2025-08-15,1030,9,0,0
2025-08-15,1032,19,0,0
2025-08-15,1046,7,0,0
2025-08-16,18,4,0,0
2025-08-16,22,4,0,0
2025-08-16,32,4,0,0
2025-08-16,54,2,0,0
2025-08-16,281,7,0,0
2025-08-16,294,4,4,1380
2025-08-16,303,1,0,0
2025-08-16,340,2,0,0
2025-08-16,341,3,0,0
2025-08-16,343,8,0,0
2025-08-16,356,5,0,0
2025-08-16,371,4,4,44
2025-08-16,375,7,0,0
2025-08-16,385,4,4,4000
2025-08-16,397,1,0,0
2025-08-16,401,1,0,0
2025-08-16,442,1,0,0
2025-08-16,458,1,1,180
2025-08-16,482,19,19,1899
2025-08-16,496,6,1,120
2025-08-16,540,5,3,480
2025-08-16,578,1,0,0
2025-08-16,579,7,0,0
2025-08-16,621,4,0,0
2025-08-16,634,1,1,11
2025-08-16,637,1,0,0
2025-08-16,643,3,0,0
2025-08-16,646,1,0,0
2025-08-16,651,3,0,0
2025-08-16,655,1,0,0
2025-08-16,667,6,3,360
2025-08-16,671,85,0,0
2025-08-16,672,96,0,0
2025-08-16,675,4,0,0
2025-08-16,678,3,0,0
2025-08-16,682,2,0,0
2025-08-16,683,1,0,0
2025-08-16,686,1,0,0
2025-08-16,701,2,0,0
2025-08-16,702,1,0,0
2025-08-16,714,3,0,0
2025-08-16,715,11,0,0
2025-08-16,716,57,0,0
2025-08-16,718,99,0,0
2025-08-16,739,3,0,0
2025-08-16,757,4,0,0
2025-08-16,758,2,0,0
2025-08-16,772,2,0,0
2025-08-16,794,4,0,0
2025-08-16,799,5,0,0
2025-08-16,801,4,0,0
2025-08-16,805,3,0,0
2025-08-16,806,1,0,0
2025-08-16,807,1,0,0
2025-08-16,808,2,0,0
2025-08-16,812,99,0,0
2025-08-16,818,8,2,10
2025-08-16,824,7,0,0
2025-08-16,828,4,0,0
2025-08-16,844,98,0,0
2025-08-16,845,2,0,0
2025-08-16,848,97,0,0
2025-08-16,849,98,0,0
2025-08-16,850,8,0,0
2025-08-16,854,5,0,0
2025-08-16,1020,2,0,0
2025-08-16,1021,3,0,0
2025-08-16,1022,2,0,0
2025-08-16,1029,8,0,0
2025-08-16,1030,9,0,0
2025-08-16,1047,3,0,0
2025-08-17,14,1,0,0
2025-08-17,18,2,0,0
2025-08-17,32,2,0,0
2025-08-17,270,2,2,13
2025-08-17,281,4,0,0
2025-08-17,290,1,0,0
2025-08-17,294,1,1,180
2025-08-17,303,6,0,0
2025-08-17,341,1,0,0
2025-08-17,342,2,0,0
2025-08-17,356,13,0,0
2025-08-17,371,3,3,33
2025-08-17,375,7,0,0
2025-08-17,385,4,2,2000
2025-08-17,398,2,0,0
2025-08-17,401,3,0,0
2025-08-17,458,2,2,360
2025-08-17,578,3,0,0
2025-08-17,579,9,0,0
2025-08-17,583,3,0,0
2025-08-17,621,1,0,0
2025-08-17,638,6,0,0
2025-08-17,643,6,0,0
2025-08-17,651,2,0,0
2025-08-17,655,4,0,0
2025-08-17,672,3,0,0
2025-08-17,674,4,0,0
2025-08-17,675,4,0,0
2025-08-17,682,1,0,0
2025-08-17,684,4,0,0
2025-08-17,685,5,0,0
2025-08-17,686,1,0,0
2025-08-17,700,1,0,0
2025-08-17,715,12,0,0
2025-08-17,716,36,0,0
2025-08-17,757,8,0,0
2025-08-17,772,9,2,240
2025-08-17,798,1,0,0
2025-08-17,801,2,0,0
2025-08-17,805,7,0,0
2025-08-17,807,2,0,0
2025-08-17,808,1,0,0
2025-08-17,818,5,0,0
2025-08-17,824,5,0,0
2025-08-17,844,2,0,0
2025-08-17,845,1,0,0
2025-08-17,848,2,0,0
2025-08-17,849,1,0,0
2025-08-17,850,7,0,0
2025-08-17,854,7,0,0
2025-08-17,1020,12,0,0
2025-08-17,1021,4,0,0
2025-08-17,1022,5,0,0
2025-08-17,1030,6,0,0
2025-08-17,1046,3,0,0
2025-08-18,14,1,0,0
2025-08-18,18,3,0,0
2025-08-18,30,16,0,0
2025-08-18,32,1,0,0
2025-08-18,54,7,0,0
2025-08-18,73,1,0,0
2025-08-18,270,2,2,13
2025-08-18,281,1,0,0
2025-08-18,303,6,0,0
2025-08-18,324,3,0,0
2025-08-18,340,3,0,0
2025-08-18,341,1,0,0
2025-08-18,342,1,0,0
2025-08-18,356,8,2,340
2025-08-18,371,3,3,29
2025-08-18,375,3,0,0
2025-08-18,385,4,4,2340
2025-08-18,398,2,0,0
2025-08-18,401,1,0,0
2025-08-18,442,1,0,0
2025-08-18,458,6,6,1020
2025-08-18,482,10,10,1800
2025-08-18,496,3,1,120
2025-08-18,578,5,0,0
2025-08-18,579,19,0,0
2025-08-18,583,2,0,0
2025-08-18,621,4,0,0
2025-08-18,634,1,1,12
2025-08-18,637,1,0,0
2025-08-18,643,7,0,0
2025-08-18,645,6,0,0
2025-08-18,646,1,0,0
2025-08-18,651,1,0,0
2025-08-18,655,4,1,120
2025-08-18,671,12,0,0
2025-08-18,672,1,0,0
2025-08-18,674,4,0,0
2025-08-18,675,6,0,0
2025-08-18,682,2,0,0
2025-08-18,683,3,0,0
2025-08-18,700,1,0,0
2025-08-18,714,1,0,0
2025-08-18,715,24,0,0
2025-08-18,716,6,0,0
2025-08-18,756,1,0,0
2025-08-18,757,6,0,0
2025-08-18,766,1,0,0
2025-08-18,772,8,0,0
2025-08-18,785,1,1,120
2025-08-18,794,3,0,0
2025-08-18,798,7,0,0
2025-08-18,799,2,0,0
2025-08-18,805,5,0,0
2025-08-18,806,5,0,0
2025-08-18,807,2,0,0
2025-08-18,809,1,1,120
2025-08-18,818,1,1,5
2025-08-18,848,1,0,0
2025-08-18,850,6,0,0
2025-08-18,854,2,0,0
2025-08-18,1019,1,0,0
2025-08-18,1020,5,0,0
2025-08-18,1021,5,0,0
2025-08-18,1022,10,0,0
2025-08-18,1030,7,0,0
2025-08-18,1046,3,0,0
2025-08-18,1047,3,0,0
2025-08-19,12,2,2,300
2025-08-19,14,27,27,3920
2025-08-19,18,1,0,0
2025-08-19,22,2,2,300
2025-08-19,30,3,0,0
2025-08-19,32,2,0,0
2025-08-19,54,6,1,150
2025-08-19,73,1,0,0
2025-08-19,87,54,0,0
2025-08-19,246,1,0,0
2025-08-19,303,3,0,0
2025-08-19,337,2,2,240
2025-08-19,340,1,0,0
2025-08-19,341,4,0,0
2025-08-19,342,1,0,0
2025-08-19,371,6,6,66
2025-08-19,375,5,0,0
2025-08-19,385,5,3,1340
2025-08-19,398,1,0,0
2025-08-19,409,1,0,0
2025-08-19,442,5,0,0
2025-08-19,480,1,0,0
2025-08-19,496,2,1,120
2025-08-19,579,6,0,0
2025-08-19,583,3,0,0
2025-08-19,634,1,1,12
2025-08-19,643,16,0,0
2025-08-19,645,12,0,0
2025-08-19,651,3,0,0
2025-08-19,655,11,0,0
2025-08-19,667,4,4,570
2025-08-19,675,5,0,0
2025-08-19,682,2,0,0
2025-08-19,683,1,0,0
2025-08-19,686,1,0,0
2025-08-19,757,11,0,0
2025-08-19,772,5,0,0
2025-08-19,790,1,0,0
2025-08-19,794,3,0,0
2025-08-19,795,3,0,0
2025-08-19,798,1,0,0
2025-08-19,801,1,0,0
2025-08-19,805,3,0,0
2025-08-19,806,4,0,0
2025-08-19,807,2,0,0
2025-08-19,817,1,1,120
2025-08-19,818,2,1,5
2025-08-19,824,3,0,0
2025-08-19,826,2,0,0
2025-08-19,850,2,0,0
2025-08-19,995,1,0,0
2025-08-19,1021,4,0,0
2025-08-19,1022,2,0,0
2025-08-19,1030,4,0,0
2025-08-19,1046,2,0,0
2025-08-19,1047,1,0,0
2025-08-19,1061,1,0,0
2025-08-20,14,25,25,3750
2025-08-20,18,1,0,0
2025-08-20,22,18,18,2700
2025-08-20,26,5,0,0
2025-08-20,30,5,0,0
2025-08-20,54,6,5,750
2025-08-20,58,8,8,1360
2025-08-20,87,26,0,0
2025-08-20,246,10,0,0
2025-08-20,281,6,0,0
2025-08-20,290,1,0,0
2025-08-20,303,2,0,0
2025-08-20,340,3,0,0
2025-08-20,341,1,0,0
2025-08-20,371,2,2,18
2025-08-20,385,9,4,4000
2025-08-20,397,8,0,0
2025-08-20,398,1,0,0
2025-08-20,401,1,0,0
2025-08-20,442,3,0,0
2025-08-20,496,18,12,1440
2025-08-20,540,9,0,0
2025-08-20,562,5,5,1000
2025-08-20,568,2,0,0
2025-08-20,578,1,0,0
2025-08-20,583,1,0,0
2025-08-20,621,1,0,0
2025-08-20,643,6,0,0
2025-08-20,645,3,0,0
2025-08-20,646,1,0,0
2025-08-20,651,3,0,0
2025-08-20,667,2,2,270
2025-08-20,674,2,0,0
2025-08-20,676,15,0,0
2025-08-20,677,8,0,0
2025-08-20,678,2,0,0
2025-08-20,714,2,0,0
2025-08-20,757,1,0,0
2025-08-20,761,18,18,2730
2025-08-20,772,13,4,480
2025-08-20,794,1,0,0
2025-08-20,801,2,0,0
2025-08-20,805,2,0,0
2025-08-20,806,3,0,0
2025-08-20,818,4,2,10
2025-08-20,845,7,0,0
2025-08-20,1020,1,0,0
2025-08-20,1022,1,0,0
2025-08-20,1025,7,0,0
2025-08-20,1030,17,0,0
2025-08-20,1032,5,0,0
2025-08-20,1061,1,0,0
2025-08-21,12,3,3,450
2025-08-21,14,9,9,1350
2025-08-21,18,6,0,0
2025-08-21,22,7,7,960
2025-08-21,26,2,0,0
2025-08-21,30,2,0,0
2025-08-21,32,2,0,0
2025-08-21,54,4,4,422
2025-08-21,58,22,22,3740
2025-08-21,270,1,1,7
2025-08-21,294,2,2,360
2025-08-21,303,2,0,0
2025-08-21,324,2,0,0
2025-08-21,337,3,3,90
2025-08-21,340,3,0,0
2025-08-21,385,4,2,1170
2025-08-21,397,6,0,0
2025-08-21,398,8,8,1050
2025-08-21,401,2,0,0
2025-08-21,442,3,0,0
2025-08-21,458,1,1,120
2025-08-21,480,2,0,0
2025-08-21,481,1,0,0
2025-08-21,482,10,10,1800
2025-08-21,496,4,2,240
2025-08-21,539,13,13,2080
2025-08-21,540,10,3,480
2025-08-21,563,2,2,300
2025-08-21,578,1,0,0
2025-08-21,582,2,0,0
2025-08-21,583,2,0,0
2025-08-21,621,5,0,0
2025-08-21,634,1,1,12
2025-08-21,637,1,0,0
2025-08-21,655,10,0,0
2025-08-21,667,7,4,480
2025-08-21,675,4,0,0
2025-08-21,677,18,0,0
2025-08-21,682,4,0,0
2025-08-21,683,1,0,0
2025-08-21,684,5,0,0
2025-08-21,685,10,0,0
2025-08-21,701,4,0,0
2025-08-21,761,3,3,360
2025-08-21,772,6,0,0
2025-08-21,794,1,0,0
2025-08-21,796,6,0,0
2025-08-21,798,4,0,0
2025-08-21,799,4,0,0
2025-08-21,801,2,0,0
2025-08-21,807,3,0,0
2025-08-21,818,3,2,10
2025-08-21,824,3,0,0
2025-08-21,845,1,0,0
2025-08-21,854,1,1,120
2025-08-21,1020,12,0,0
2025-08-21,1021,7,0,0
2025-08-21,1022,4,0,0
2025-08-21,1027,3,0,0
2025-08-21,1029,4,0,0
2025-08-21,1030,30,0,0
2025-08-21,1032,15,0,0
2025-08-21,1046,3,0,0
2025-08-21,1047,1,0,0
2025-08-22,14,7,6,900
2025-08-22,18,3,0,0
2025-08-22,22,8,8,1200
2025-08-22,26,3,0,0
2025-08-22,30,9,0,0
2025-08-22,32,1,0,0
2025-08-22,54,3,2,240
2025-08-22,246,10,0,0
2025-08-22,270,1,1,7
2025-08-22,281,4,0,0
2025-08-22,290,4,0,0
2025-08-22,294,1,1,180
2025-08-22,303,6,0,0
2025-08-22,324,5,0,0
2025-08-22,337,1,1,30
2025-08-22,340,10,0,0
2025-08-22,342,2,0,0
2025-08-22,371,2,2,22
2025-08-22,385,5,3,2170
2025-08-22,389,2,1,5
2025-08-22,397,7,0,0
2025-08-22,398,10,10,1440
2025-08-22,401,1,0,0
2025-08-22,442,5,0,0
2025-08-22,458,5,4,600
2025-08-22,480,1,0,0
2025-08-22,496,6,5,600
2025-08-22,540,12,4,640
2025-08-22,582,1,0,0
2025-08-22,621,6,0,0
2025-08-22,637,3,0,0
2025-08-22,638,1,0,0
2025-08-22,645,6,0,0
2025-08-22,651,2,0,0
2025-08-22,652,1,0,0
2025-08-22,655,5,0,0
2025-08-22,667,40,31,4350
2025-08-22,674,2,0,0
2025-08-22,675,6,0,0
2025-08-22,677,5,0,0
2025-08-22,678,2,0,0
2025-08-22,682,2,0,0
2025-08-22,683,2,0,0
2025-08-22,701,2,0,0
2025-08-22,702,2,0,0
2025-08-22,714,1,0,0
2025-08-22,725,11,0,0
2025-08-22,739,1,0,0
2025-08-22,756,2,0,0
2025-08-22,761,6,6,840
2025-08-22,785,6,0,0
2025-08-22,786,6,0,0
2025-08-22,798,3,0,0
2025-08-22,801,1,0,0
2025-08-22,806,2,0,0
2025-08-22,807,4,0,0
2025-08-22,808,4,0,0
2025-08-22,818,3,0,0
2025-08-22,824,6,0,0
2025-08-22,845,1,0,0
2025-08-22,1020,6,0,0
2025-08-22,1022,3,0,0
2025-08-22,1026,1,0,0
2025-08-22,1032,6,0,0
2025-08-22,1046,3,0,0
2025-08-22,1047,1,0,0
2025-08-23,14,1,1,150
2025-08-23,18,2,0,0
2025-08-23,22,13,8,1140
2025-08-23,26,7,0,0
2025-08-23,30,6,0,0
2025-08-23,54,2,0,0
2025-08-23,87,10,1,150
2025-08-23,246,12,0,0
2025-08-23,294,29,29,6980
2025-08-23,303,7,0,0
2025-08-23,324,3,0,0
2025-08-23,337,1,1,30
2025-08-23,340,16,0,0
2025-08-23,341,10,0,0
2025-08-23,343,1,0,0
2025-08-23,344,4,0,0
2025-08-23,375,1,0,0
2025-08-23,385,4,4,4000
2025-08-23,397,6,0,0
2025-08-23,398,6,1,150
2025-08-23,409,2,0,0
2025-08-23,458,5,4,720
2025-08-23,482,10,10,1800
2025-08-23,496,4,2,240
2025-08-23,539,9,9,1440
2025-08-23,540,6,1,160
2025-08-23,562,10,10,1950
2025-08-23,564,10,0,0
2025-08-23,578,7,0,0
2025-08-23,579,12,0,0
2025-08-23,583,2,0,0
2025-08-23,621,2,0,0
2025-08-23,634,4,4,40
2025-08-23,643,1,1,120
2025-08-23,645,1,0,0
2025-08-23,651,1,0,0
2025-08-23,652,1,0,0
2025-08-23,655,4,0,0
2025-08-23,667,4,1,120
2025-08-23,674,2,0,0
2025-08-23,675,11,0,0
2025-08-23,676,3,0,0
2025-08-23,677,35,0,0
2025-08-23,678,6,0,0
2025-08-23,682,5,0,0
2025-08-23,684,37,0,0
2025-08-23,685,27,0,0
2025-08-23,701,3,0,0
2025-08-23,702,1,0,0
2025-08-23,714,1,0,0
2025-08-23,725,42,0,0
2025-08-23,756,16,0,0
2025-08-23,757,19,0,0
2025-08-23,758,54,0,0
2025-08-23,760,40,0,0
2025-08-23,761,5,5,630
2025-08-23,766,1,0,0
2025-08-23,772,1,1,140
2025-08-23,794,6,0,0
2025-08-23,795,6,0,0
2025-08-23,796,33,0,0
2025-08-23,797,44,0,0
2025-08-23,798,9,0,0
2025-08-23,799,4,0,0
2025-08-23,801,5,0,0
2025-08-23,805,32,0,0
2025-08-23,807,4,0,0
2025-08-23,808,3,0,0
2025-08-23,818,2,1,5
2025-08-23,824,10,0,0
2025-08-23,845,3,0,0
2025-08-23,850,20,0,0
2025-08-23,1020,2,0,0
2025-08-23,1021,14,0,0
2025-08-23,1022,7,0,0
2025-08-23,1025,22,0,0
2025-08-23,1026,3,0,0
2025-08-23,1027,3,0,0
2025-08-23,1029,30,0,0
2025-08-23,1032,14,0,0
2025-08-23,1046,3,0,0
2025-08-24,18,2,0,0
2025-08-24,22,16,1,120
2025-08-24,26,2,0,0
2025-08-24,32,1,0,0
2025-08-24,54,2,0,0
2025-08-24,246,6,0,0
2025-08-24,270,1,1,8
2025-08-24,294,17,17,6020
2025-08-24,303,5,0,0
2025-08-24,324,2,0,0
2025-08-24,340,4,0,0
2025-08-24,341,11,0,0
2025-08-24,343,2,0,0
2025-08-24,344,1,0,0
2025-08-24,371,2,2,191
2025-08-24,385,4,2,2000
2025-08-24,397,4,0,0
2025-08-24,398,1,0,0
2025-08-24,401,1,0,0
2025-08-24,442,3,0,0
2025-08-24,458,2,2,360
2025-08-24,480,2,0,0
2025-08-24,540,11,4,640
2025-08-24,562,2,2,400
2025-08-24,563,4,4,288
2025-08-24,564,61,0,0
2025-08-24,578,5,0,0
2025-08-24,583,1,0,0
2025-08-24,621,4,0,0
2025-08-24,634,13,2,20
2025-08-24,645,8,0,0
2025-08-24,655,1,1,120
2025-08-24,667,4,3,360
2025-08-24,674,1,0,0
2025-08-24,675,6,0,0
2025-08-24,676,52,0,0
2025-08-24,677,25,0,0
2025-08-24,678,2,0,0
2025-08-24,682,2,0,0
2025-08-24,683,1,0,0
2025-08-24,684,15,0,0
2025-08-24,685,13,0,0
2025-08-24,700,3,0,0
2025-08-24,701,1,0,0
2025-08-24,725,5,0,0
2025-08-24,740,1,0,0
2025-08-24,756,1,0,0
2025-08-24,758,7,0,0
2025-08-24,760,3,0,0
2025-08-24,761,6,6,720
2025-08-24,772,1,1,120
2025-08-24,794,2,0,0
2025-08-24,795,2,0,0
2025-08-24,796,12,0,0
2025-08-24,797,4,0,0
2025-08-24,798,1,0,0
2025-08-24,801,2,0,0
2025-08-24,805,7,0,0
2025-08-24,806,1,0,0
2025-08-24,807,2,0,0
2025-08-24,808,3,0,0
2025-08-24,818,1,1,5
2025-08-24,824,5,0,0
2025-08-24,845,4,0,0
2025-08-24,850,9,0,0
2025-08-24,1020,5,0,0
2025-08-24,1021,6,0,0
2025-08-24,1022,7,0,0
2025-08-24,1025,33,0,0
2025-08-24,1027,7,0,0
2025-08-24,1029,20,0,0
2025-08-24,1032,3,0,0
2025-08-24,1046,1,0,0
2025-08-24,1047,1,0,0
2025-08-25,18,2,0,0
2025-08-25,26,8,0,0
2025-08-25,30,3,0,0
2025-08-25,54,1,0,0
2025-08-25,246,10,0,0
2025-08-25,291,1,0,0
2025-08-25,294,4,4,1540
2025-08-25,303,7,0,0
2025-08-25,324,1,0,0
2025-08-25,340,12,0,0
2025-08-25,341,9,0,0
2025-08-25,342,1,0,0
2025-08-25,371,2,2,20
2025-08-25,385,1,1,1000
2025-08-25,442,6,0,0
2025-08-25,480,3,0,0
2025-08-25,496,4,4,480
2025-08-25,540,2,1,160
2025-08-25,562,2,2,240
2025-08-25,564,29,0,0
2025-08-25,579,9,0,0
2025-08-25,645,8,0,0
2025-08-25,675,1,0,0
2025-08-25,676,27,0,0
2025-08-25,677,3,0,0
2025-08-25,678,4,0,0
2025-08-25,684,27,0,0
2025-08-25,685,12,0,0
2025-08-25,701,4,0,0
2025-08-25,725,14,0,0
2025-08-25,739,1,0,0
2025-08-25,756,5,0,0
2025-08-25,757,8,0,0
2025-08-25,758,15,0,0
2025-08-25,760,11,0,0
2025-08-25,761,1,1,120
2025-08-25,772,2,2,240
2025-08-25,785,2,0,0
